WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,target,AgeYears,PetType_Bird,PetType_Cat,PetType_Dog,PetType_Rabbit,Breed_Golden Retriever,Breed_Labrador,Breed_Parakeet,Breed_Persian,Breed_Poodle,Breed_Rabbit,Breed_Siamese,Color_Black,Color_Brown,Color_Gray,Color_Orange,Color_White,Size_Large,Size_Medium,Size_Small
16.15918966364878,0,0,10,129,0,0,8.92,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3.737526801211916,0,0,16,176,0,0,12.58,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
18.417592246428296,1,0,87,114,0,1,12.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
8.493386788240732,1,0,16,241,0,1,13.92,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
14.882349896510636,1,0,79,101,1,1,12.92,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3.762219085213215,1,0,54,50,0,0,3.33,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
9.678204158544652,1,0,88,471,0,0,14.42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
11.12252030938499,0,0,59,170,0,0,3.08,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
13.68307960054525,1,0,20,267,1,0,11.08,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13.865726715158598,1,1,74,77,0,0,11.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20.712048084050988,1,1,13,60,0,0,8.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7.788977284148577,1,0,18,220,1,1,5.92,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
21.010748894278983,1,1,75,296,0,0,13.42,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
4.339517834683241,0,1,18,300,0,0,0.92,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16.78131132032725,0,1,28,87,0,0,13.83,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
21.564688553092186,1,0,85,89,0,0,10.17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10.379842797905706,0,0,43,247,0,0,6.42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5.904621016681163,1,0,9,430,1,0,13.58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
11.02405113071392,1,0,31,30,0,0,6.58,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16.69490920736765,1,0,81,293,0,1,1.08,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.2731758232009145,1,1,70,418,1,0,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24.938291448092272,1,0,87,487,0,1,14.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
22.117317358465986,0,0,50,241,0,1,13.08,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.428768680731334,1,0,15,137,1,0,13.42,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
20.04764170156502,0,0,21,333,1,0,14.42,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
13.189665973523434,1,0,65,124,0,0,5.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
19.56562218757393,1,0,38,70,0,0,4.17,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8.246740586496104,1,0,21,165,0,0,8.17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9.343834600210853,0,0,51,443,1,0,5.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
14.66962804782746,1,0,81,135,0,0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28.08458881889883,1,0,72,46,0,0,3.83,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
14.228603492474852,0,0,51,424,1,0,7.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5.998127210203935,1,0,52,68,1,1,14.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
28.13672858421196,0,0,29,220,0,0,9.17,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13.223824292798424,0,0,7,487,0,0,7.92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
12.669413379618474,1,0,15,165,0,0,2.92,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
15.925416197503,1,0,14,74,1,0,6.17,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
13.119317030066874,0,0,48,425,0,0,2.25,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
22.19930012504501,0,0,82,228,0,1,9.17,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5.306012307153248,1,0,74,37,0,1,8.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
14.86198680657503,1,0,43,366,1,1,7.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22.73597603954664,1,0,77,418,0,1,5.92,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
21.32932674575618,1,1,31,333,0,0,5.75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6.036477471675855,0,1,63,492,1,0,4.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24.545364333837234,1,1,81,166,0,0,8.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
29.907423667686768,1,0,69,232,0,1,10.92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
9.831172485390116,1,1,51,367,0,0,1.33,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
29.78614090513324,1,0,10,482,0,0,4.92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.751238575679082,1,0,58,297,1,0,5.08,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3.178564394480768,1,0,41,2,0,1,3.75,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5.595120765242127,1,1,29,296,0,0,2.58,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6.588041746096071,0,1,47,446,0,0,5.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
20.19447325329605,1,1,41,10,1,0,3.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.14917967168346,0,0,60,30,0,1,11.58,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
17.165449098665274,0,0,48,170,0,0,8.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23.300425661630253,1,0,60,165,1,1,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
17.51070432530953,1,0,61,369,0,0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
25.371609613190877,1,1,23,174,1,0,12.42,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
17.33441947094482,1,1,65,497,0,0,1.08,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22.92412301144824,1,0,49,49,0,0,13.75,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
22.818025373426725,1,0,84,56,1,0,13.42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
27.824331498816008,1,0,89,364,0,1,6.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
14.966085066361517,1,0,32,89,1,1,1.67,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
20.268289811187657,1,0,37,275,0,0,9.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6.505727147858105,1,0,67,409,1,1,5.33,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27.537416667384168,1,0,57,134,1,0,12.08,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14.198602699950314,1,0,1,342,0,0,2.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
27.643671839323293,1,0,6,471,0,0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
25.75050104287404,1,0,59,148,0,0,3.42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
14.589452493523783,1,0,83,66,1,0,2.08,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2.2076766478594294,1,0,56,384,0,1,0.58,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
25.16255813377817,1,0,87,59,0,1,12.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
13.71673248427013,1,0,83,289,1,1,9.08,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
9.866927697858866,1,1,67,431,0,0,3.92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
23.892000442503733,0,0,53,82,1,0,8.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7.887095228503795,0,1,66,252,0,0,0.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
23.472925696872693,1,1,27,282,0,0,6.67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25.134934094544807,1,0,23,326,0,0,4.92,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
10.14707534650182,1,0,38,468,0,0,7.67,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19.28299535408171,0,0,72,242,1,0,8.67,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
20.832425493735883,1,0,9,210,0,1,12.67,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8.065518511021905,1,0,78,175,0,0,8.08,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7.02592347643786,1,0,76,113,1,1,8.92,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9.0652528590603,0,0,3,466,1,0,13.67,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26.05468983827581,1,0,86,375,0,0,10.08,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6.820672444499974,1,0,1,406,0,0,4.67,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
27.15537758071777,1,1,66,97,0,0,5.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
27.183172679532355,1,0,15,354,0,1,1.33,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
21.266176442934952,0,1,6,237,0,0,1.33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7.370781867898963,1,0,83,87,0,1,4.17,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9.986103832846055,1,0,3,234,1,0,4.42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
25.412935566592616,1,0,1,329,0,1,1.5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11.738498926798217,0,0,26,361,1,0,1.33,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17.8621644899301,1,0,86,92,0,0,13.67,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24.942499322303437,0,0,89,193,1,0,2.75,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20.51195076818444,1,0,36,399,0,0,8.25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26.32601532447412,1,0,2,410,0,1,10.83,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5.464933921328612,1,0,54,379,0,0,2.08,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
24.246965093478973,1,0,54,269,1,1,11.92,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
20.719179592591917,1,1,72,498,1,0,13.83,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
9.456055716673562,1,0,6,494,0,1,3.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7.783761802602161,1,0,36,272,1,1,13.17,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.893330448770808,0,0,43,373,0,0,14.08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5.8361637973080684,0,1,66,275,1,0,9.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
24.471716788671426,0,0,44,408,1,0,14.33,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27.039045038453317,1,0,66,26,1,1,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4.929341048936498,1,0,37,498,0,0,8.42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
22.31066509448843,1,0,52,303,0,0,6.92,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
21.824950400724653,0,0,22,217,0,0,11.42,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19.29468012070824,1,0,79,195,1,0,4.25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
27.085870187792985,0,0,4,465,0,0,14.08,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
7.267653952114104,0,0,18,76,0,0,9.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
11.144297280835804,1,0,6,464,1,0,13.25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1.156557723326645,1,0,8,329,1,0,14.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
12.6255819187094,0,0,60,14,0,0,13.33,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26.127080834222205,1,0,63,206,0,1,1.92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18.11369477186972,1,1,14,319,1,0,12.67,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
16.130553547936522,1,0,69,91,0,0,2.67,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8.656372536084898,0,0,77,44,0,0,2.83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
18.49872215438713,1,1,87,120,0,0,7.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15.742309139373177,1,0,24,234,0,0,10.08,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3.288965796113957,1,0,78,330,0,1,13.58,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
12.705150962827016,1,1,39,101,1,0,8.42,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23.5744237966606,1,0,22,66,0,0,13.58,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.237441952485787,0,0,45,215,1,0,12.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
15.187667105933771,0,0,79,251,1,0,14.83,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20.136226138042133,1,0,66,319,0,0,5.33,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3.725736953081459,1,1,67,364,0,0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
15.552790890674816,0,0,87,480,0,0,14.08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25.377505060422564,1,0,18,149,0,1,14.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
16.526986729832565,1,0,53,40,0,0,12.25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6.15851406835823,1,0,45,413,0,0,6.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
22.72557687211942,1,1,81,330,0,0,12.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15.881930473586367,0,0,63,145,0,1,0.67,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.064797568099181,1,0,31,300,1,1,6.08,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23.17466360580925,0,0,81,471,0,0,4.33,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
29.51822939335661,1,0,63,224,0,1,4.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4.870597499181725,1,1,56,101,0,0,7.75,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2.1013030595185893,1,0,50,58,0,0,13.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6.639442056287098,1,0,62,381,1,0,12.42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24.903771591763363,0,0,52,167,0,0,9.42,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
17.98252086734571,1,0,17,362,0,1,0.75,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
29.34526548369869,1,0,41,175,0,0,11.17,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
13.4386498253176,1,0,72,272,1,1,0.92,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3.224978584224661,0,1,60,44,0,0,7.17,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
19.37045945783741,1,1,76,422,0,0,2.75,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
24.4185514065418,1,0,3,274,1,0,8.5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12.65259029944916,0,0,42,90,0,0,4.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
17.08994809859588,1,0,89,329,0,1,2.17,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
21.39279375848912,1,1,62,293,0,0,2.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
15.667412182207116,1,0,14,366,1,0,6.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8.062321828086553,1,0,66,484,0,0,2.83,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1.1892369024377227,0,0,53,279,1,0,5.5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19.224262038612512,1,0,56,171,0,1,14.42,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
21.99568576283505,1,0,56,489,1,1,13.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
13.51814621016972,1,0,33,477,0,0,14.92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
20.429127798803044,1,0,57,27,1,0,11.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24.806657194777006,0,0,81,20,0,0,5.67,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4.56473451997021,1,0,4,400,1,0,11.33,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6.495214231088522,1,0,54,243,1,0,4.5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
22.930774104670185,1,0,51,425,0,0,7.25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4.311329626876833,1,0,69,226,0,0,14.67,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
10.32471313953827,1,0,27,478,0,0,14.25,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
26.583966379582726,1,0,32,366,0,0,14.58,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8.717130728909677,0,0,75,289,0,0,6.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.59699397881877,1,1,5,474,1,1,0.17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4.608592030455901,1,0,7,314,1,1,10.33,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22.25344613363305,1,0,71,14,0,1,13.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5.550600889079588,0,0,65,315,0,0,5.58,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11.424474033764364,0,0,65,191,0,0,3.67,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25.634468467928105,0,0,36,296,0,1,0.58,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
26.848104132587213,1,0,20,334,1,1,0.33,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2.346576009001557,1,0,72,367,0,1,0.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
22.44902885493685,0,0,2,455,0,1,0.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5.746594248162108,1,0,2,158,1,0,4.08,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12.099146548215368,0,0,35,137,1,0,4.67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
28.413904167297463,1,0,12,259,0,1,2.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9.322617184674757,0,1,71,425,0,0,1.42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2.089017281741323,1,0,64,181,1,1,13.58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
18.66183939650056,0,0,52,306,0,1,2.67,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
24.59759785196193,1,1,69,405,0,0,4.08,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8.740079354864383,1,1,34,268,1,0,6.67,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
14.34185938567929,1,0,17,9,0,0,8.33,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.031308748395133,1,0,86,172,1,1,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
17.40651875605614,0,0,10,155,0,0,7.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
15.18909857049649,1,0,51,244,1,0,10.92,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
20.179154056432868,0,1,74,40,0,0,6.83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
14.02341838760729,0,0,65,412,1,1,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4.134247316325261,1,0,34,231,1,0,6.92,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.032942927755818,1,0,74,314,1,1,4.08,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
17.51481892522731,1,0,66,446,0,0,12.25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
22.03886298644912,1,1,81,139,1,0,7.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9.356771163634589,1,0,68,345,0,0,9.42,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3.062210538189667,1,0,56,5,0,1,10.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
26.790244037921266,1,0,43,480,0,0,7.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
19.304454263742063,1,0,89,487,0,0,14.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.4440070121802575,1,0,33,155,0,0,7.33,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9.360578332073432,0,0,8,122,0,0,1.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28.627513128473197,0,0,48,411,1,1,1.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27.18780833129154,1,1,49,481,1,0,10.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
16.575420212113002,1,0,66,314,1,0,7.17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
29.206171528544026,1,1,70,138,0,0,0.33,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
20.74659916590029,1,0,21,482,0,1,1.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
25.81207792819134,1,0,71,142,1,1,0.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
14.977599417965772,1,0,6,474,0,1,0.58,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.64818725073699,1,0,38,498,0,1,8.42,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
28.846324099101917,1,0,15,457,0,1,12.42,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
15.82883360408785,0,0,34,415,0,0,12.33,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19.00374530167086,0,1,28,158,1,0,14.25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8.077856318050287,1,0,51,31,0,0,9.92,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9.100845073020226,0,0,34,413,0,0,4.83,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20.279721730771858,1,0,29,422,0,0,13.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
13.047731471530165,1,1,17,137,0,1,5.83,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
29.888747101937632,0,0,3,376,0,0,11.58,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
13.97750718650242,0,0,54,39,0,0,12.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24.52153013980749,0,0,18,89,1,0,9.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
12.129401281344869,1,0,38,465,0,1,12.67,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11.317448441819144,1,0,14,334,0,0,13.42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.658155780702091,1,0,42,163,0,1,1.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.521655815599242,1,0,29,480,0,0,14.08,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
20.59043868998165,1,0,30,97,1,0,10.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25.3988518511754,0,0,20,407,0,0,2.5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
